id,E,N,lon,lat
R_20_274,830046.6385095969,489349.27953986055,-72.0264895172148,4.42123122940783
R_20_275,830046.6385095923,489398.3357328655,-72.0264877489418,4.42167442818352
R_20_276,830046.638509588,489447.39192587,-72.0264859804898,4.422117626953209
R_20_277,830046.638509594,489496.44811887474,-72.0264842118587,4.4225608257169
R_20_278,830046.6385095904,489545.504311879,-72.0264824430487,4.42300402447459
R_20_279,830046.6385095983,489594.56050488347,-72.0264806740596,4.423447223226279
R_20_280,830046.6385095937,489643.6166978881,-72.0264789048916,4.423890421971971
R_20_281,830046.6385095891,489692.6728908927,-72.02647713554461,4.42433362071166
R_20_282,830046.6385095959,489741.7290838977,-72.0264753660185,4.42477681944535
R_20_283,830046.6385095927,489790.7852769016,-72.0264735963135,4.425220018173031
R_20_284,830046.6385095981,489839.84146990604,-72.0264718264294,4.42566321689471
R_20_285,830046.6385095918,489888.89766291075,-72.0264700563664,4.426106415610389
R_20_286,830046.6385095869,489937.95385591587,-72.0264682861244,4.426549614320069
R_20_287,830046.6385095917,489987.0100489196,-72.0264665157033,4.4269928130237295
R_20_288,830046.6385095975,490036.0662419249,-72.0264647451032,4.4274360117214
R_20_289,830046.6385095902,490085.12243492954,-72.0264629743242,4.427879210413059
R_20_290,830046.6385095939,490134.178627934,-72.0264612033661,4.428322409098709
R_20_291,830046.6385095969,490183.23482093826,-72.026459432229,4.428765607778351
R_20_292,830046.6385095883,490232.2910139431,-72.026457660913,4.42920880645199
R_20_293,830046.6385095888,490281.347206947,-72.0264558894179,4.42965200511961
R_20_294,830046.6385095902,490330.4033999516,-72.0264541177438,4.43009520378123
R_20_295,830046.6385095892,490379.45959295623,-72.0264523458907,4.43053840243684
R_21_0,830341.2663350893,475907.88265661214,-72.0243157135504,4.2997841712806295
R_21_1,830341.2663350839,475956.93884961697,-72.0243139927754,4.30022737060459
R_21_2,830341.2663350897,476005.9950426212,-72.0243122718213,4.30067056992271
R_21_3,830341.2663350925,476055.05123562634,-72.0243105506882,4.301113769235001
R_21_4,830341.2663350839,476104.10742863076,-72.0243088293762,4.30155696854145
R_21_5,830341.2663350833,476153.16362163506,-72.0243071078851,4.30200016784206
R_21_6,830341.2663350911,476202.219814639,-72.0243053862149,4.30244336713683
R_21_7,830341.2663350874,476251.2760076442,-72.0243036643658,4.3028865664257685
R_21_8,830341.2663350817,476300.33220064914,-72.0243019423377,4.30332976570887
R_21_9,830341.2663350839,476349.38839365286,-72.02430022013051,4.30377296498612
R_21_10,830341.2663350857,476398.44458665786,-72.0242984977443,4.304216164257539
R_21_11,830341.2663350842,476447.5007796628,-72.0242967751791,4.304659363523121
R_21_12,830341.2663350918,476496.5569726669,-72.0242950524348,4.305102562782849
R_21_13,830341.2663350862,476545.61316567124,-72.0242933295116,4.305545762036739
R_21_14,830341.2663350883,476594.66935867595,-72.0242916064093,4.30598896128479
R_21_15,830341.2663350895,476643.7255516809,-72.024289883128,4.306432160527
R_21_16,830341.266335087,476692.78174468526,-72.0242881596677,4.306875359763359
R_21_17,830341.2663350822,476741.8379376902,-72.0242864360284,4.30731855899388
R_21_18,830341.2663350864,476790.89413069445,-72.02428471221,4.30776175821855
R_21_19,830341.2663350881,476839.9503236983,-72.0242829882126,4.30820495743737
R_21_20,830341.2663350874,476889.0065167037,-72.0242812640362,4.308648156650359
R_21_21,830341.2663350839,476938.06270970794,-72.0242795396808,4.30909135585749
R_21_22,830341.2663350878,476987.1189027128,-72.0242778151463,4.309534555058779
R_21_23,830341.2663350892,477036.17509571655,-72.0242760904328,4.30997775425421
R_21_24,830341.2663350891,477085.2312887214,-72.0242743655403,4.310420953443799
R_21_25,830341.2663350848,477134.2874817258,-72.0242726404688,4.31086415262754
R_21_26,830341.2663350891,477183.3436747304,-72.0242709152182,4.3113073518054295
R_21_27,830341.266335089,477232.399867735,-72.0242691897886,4.31175055097747
R_21_28,830341.2663350874,477281.4560607397,-72.02426746418,4.31219375014366
R_21_29,830341.2663350814,477330.5122537446,-72.0242657383924,4.312636949303999
R_21_30,830341.2663350836,477379.5684467487,-72.0242640124257,4.31308014845848
R_21_31,830341.2663350827,477428.6246397532,-72.02426228628,4.31352334760711
R_21_32,830341.2663350898,477477.68083275785,-72.0242605599552,4.31396654674989
R_21_33,830341.2663350938,477526.73702576314,-72.0242588334514,4.314409745886819
R_21_34,830341.2663350818,477575.7932187666,-72.0242571067687,4.314852945017879
R_21_35,830341.266335089,477624.84941177187,-72.0242553799068,4.315296144143099
R_21_36,830341.2663350829,477673.9056047766,-72.024253652866,4.31573934326246
R_21_37,830341.2663350818,477722.96179778094,-72.0242519256461,4.316182542375958
R_21_38,830341.2663350899,477772.017990785,-72.0242501982471,4.316625741483601
R_21_39,830341.2663350818,477821.07418378984,-72.0242484706692,4.317068940585389
R_21_40,830341.2663350827,477870.1303767946,-72.0242467429122,4.317512139681319
R_21_41,830341.2663350897,477919.18656979926,-72.0242450149761,4.31795533877139
R_21_42,830341.2663350832,477968.2427628038,-72.0242432868611,4.318398537855599
R_21_43,830341.2663350814,478017.2989558083,-72.024241558567,4.31884173693395
R_21_44,830341.2663350869,478066.35514881293,-72.0242398300938,4.319284936006439
R_21_45,830341.2663350899,478115.4113418176,-72.0242381014416,4.319728135073069
R_21_46,830341.2663350877,478164.46753482154,-72.0242363726104,4.320171334133829
R_21_47,830341.2663350827,478213.5237278256,-72.0242346436002,4.32061453318873
R_21_48,830341.2663350836,478262.57992083125,-72.0242329144109,4.3210577322377794
R_21_49,830341.2663350916,478311.63611383503,-72.0242311850425,4.32150093128095
R_21_50,830341.2663350827,478360.69230684044,-72.0242294554952,4.321944130318271
R_21_51,830341.2663350934,478409.74849984515,-72.0242277257687,4.32238732934972
R_21_52,830341.2663350858,478458.80469284934,-72.0242259958633,4.322830528375299
R_21_53,830341.2663350881,478507.8608858532,-72.0242242657788,4.323273727395009
R_21_54,830341.2663350829,478556.9170788578,-72.0242225355153,4.32371692640886
R_21_55,830341.266335086,478605.9732718631,-72.0242208050727,4.3241601254168485
R_21_56,830341.2663350846,478655.0294648672,-72.0242190744511,4.32460332441896
R_21_57,830341.2663350883,478704.08565787214,-72.0242173436504,4.32504652341521
R_21_58,830341.2663350876,478753.14185087604,-72.0242156126707,4.32548972240558
R_21_59,830341.266335082,478802.19804388075,-72.02421388151201,4.32593292139009
R_21_60,830341.2663350843,478851.2542368855,-72.0242121501742,4.32637612036873
R_21_61,830341.266335089,478900.31042989064,-72.0242104186573,4.3268193193415
R_21_62,830341.2663350914,478949.36662289454,-72.0242086869614,4.32726251830839
R_21_63,830341.2663350877,478998.42281589884,-72.0242069550865,4.327705717269412
R_21_64,830341.2663350902,479047.47900890326,-72.0242052230325,4.328148916224559
R_21_65,830341.2663350876,479096.5352019081,-72.0242034907995,4.32859211517384
R_21_66,830341.2663350897,479145.5913949134,-72.0242017583874,4.32903531411725
R_21_67,830341.2663350868,479194.647587917,-72.02420002579632,4.32947851305477
R_21_68,830341.2663350799,479243.70378092217,-72.0241982930262,4.3299217119864295
R_21_69,830341.266335089,479292.7599739271,-72.0241965600769,4.330364910912211
R_21_70,830341.2663350927,479341.81616693136,-72.0241948269486,4.33080810983211
R_21_71,830341.2663350896,479390.8723599353,-72.0241930936413,4.331251308746129
R_21_72,830341.2663350825,479439.92855294014,-72.024191360155,4.33169450765428
R_21_73,830341.2663350911,479488.98474594456,-72.0241896264895,4.33213770655655
R_21_74,830341.2663350826,479538.04093894915,-72.0241878926451,4.33258090545294
R_21_75,830341.2663350912,479587.0971319545,-72.0241861586215,4.33302410434346
R_21_76,830341.2663350814,479636.1533249589,-72.024184424419,4.333467303228091
R_21_77,830341.2663350885,479685.20951796323,-72.0241826900373,4.33391050210684
R_21_78,830341.2663350911,479734.2657109678,-72.02418095547661,4.334353700979711
R_21_79,830341.2663350865,479783.3219039725,-72.0241792207369,4.3347968998467
R_21_80,830341.2663350874,479832.3780969762,-72.0241774858181,4.3352400987078
R_21_81,830341.266335092,479881.4342899815,-72.0241757507202,4.33568329756303
R_21_82,830341.266335092,479930.49048298586,-72.0241740154433,4.336126496412368
R_21_83,830341.2663350846,479979.5466759908,-72.0241722799874,4.336569695255829
R_21_84,830341.2663350822,480028.6028689951,-72.0241705443524,4.337012894093399
R_21_85,830341.2663350836,480077.659061999,-72.0241688085383,4.33745609292508
R_21_86,830341.2663350927,480126.7152550036,-72.0241670725451,4.3378992917508805
R_21_87,830341.2663350815,480175.77144800854,-72.024165336373,4.338342490570799
R_21_88,830341.2663350867,480224.8276410134,-72.0241636000217,4.33878568938483
R_21_89,830341.266335085,480273.88383401796,-72.0241618634914,4.33922888819297
R_21_90,830341.2663350884,480322.94002702244,-72.024160126782,4.339672086995221
R_21_91,830341.2663350839,480371.9962200266,-72.0241583898936,4.34011528579158
R_21_92,830341.2663350854,480421.052413032,-72.0241566528261,4.3405584845820595
R_21_93,830341.2663350888,480470.108606036,-72.0241549155795,4.341001683366639
R_21_94,830341.2663350881,480519.1647990403,-72.0241531781539,4.34144488214533
R_21_95,830341.2663350892,480568.22099204455,-72.0241514405492,4.34188808091813
R_21_96,830341.2663350848,480617.27718504914,-72.0241497027655,4.34233127968504
R_21_97,830341.2663350835,480666.3333780539,-72.0241479648027,4.34277447844606
R_21_98,830341.266335085,480715.3895710591,-72.0241462266608,4.34321767720119
R_21_99,830341.2663350923,480764.4457640634,-72.0241444883398,4.343660875950419
R_21_100,830341.2663350813,480813.5019570673,-72.0241427498399,4.3441040746937505
R_21_101,830341.2663350857,480862.55815007264,-72.0241410111608,4.344547273431199
R_21_102,830341.2663350801,480911.6143430766,-72.0241392723027,4.344990472162739
R_21_103,830341.2663350913,480960.6705360812,-72.0241375332654,4.345433670888391
R_21_104,830341.2663350839,481009.72672908613,-72.0241357940492,4.3458768696081505
R_21_105,830341.2663350916,481058.78292209096,-72.0241340546538,4.346320068322009
R_21_106,830341.2663350906,481107.83911509573,-72.0241323150794,4.346763267029969
R_21_107,830341.2663350821,481156.8953081002,-72.024130575326,4.347206465732029
R_21_108,830341.2663350888,481205.95150110463,-72.0241288353934,4.34764966442819
R_21_109,830341.2663350864,481255.00769410876,-72.0241270952818,4.348092863118449
R_21_110,830341.266335089,481304.0638871131,-72.0241253549911,4.34853606180281
R_21_111,830341.2663350825,481353.1200801176,-72.0241236145214,4.348979260481271
R_21_112,830341.2663350895,481402.1762731222,-72.0241218738725,4.349422459153831
R_21_113,830341.2663350902,481451.23246612685,-72.0241201330446,4.34986565782049
R_21_114,830341.2663350813,481500.28865913197,-72.0241183920377,4.350308856481251
R_21_115,830341.2663350888,481549.34485213616,-72.0241166508516,4.3507520551361
R_21_116,830341.2663350868,481598.40104514075,-72.0241149094865,4.35119525378505
R_21_117,830341.2663350864,481647.4572381449,-72.0241131679423,4.351638452428089
R_21_118,830341.2663350923,481696.51343114965,-72.024111426219,4.35208165106523
R_21_119,830341.2663350871,481745.56962415477,-72.0241096843167,4.352524849696471
R_21_120,830341.2663350836,481794.6258171585,-72.0241079422353,4.352968048321791
R_21_121,830341.266335086,481843.68201016414,-72.0241061999748,4.353411246941222
R_21_122,830341.2663350885,481892.7382031681,-72.0241044575352,4.35385444555473
R_21_123,830341.266335084,481941.79439617204,-72.0241027149166,4.35429764416233
R_21_124,830341.2663350909,481990.850589177,-72.0241009721188,4.35474084276403
R_21_125,830341.266335092,482039.90678218193,-72.024099229142,4.355184041359821
R_21_126,830341.266335093,482088.96297518647,-72.0240974859861,4.355627239949699
R_21_127,830341.2663350855,482138.01916819124,-72.0240957426512,4.356070438533671
R_21_128,830341.266335082,482187.07536119496,-72.0240939991372,4.3565136371117195
R_21_129,830341.2663350895,482236.13155420014,-72.024092255444,4.35695683568387
R_21_130,830341.2663350897,482285.1877472044,-72.0240905115718,4.357400034250101
R_21_131,830341.2663350923,482334.2439402087,-72.0240887675205,4.357843232810419
R_21_132,830341.2663350832,482383.30013321363,-72.0240870232902,4.358286431364829
R_21_133,830341.266335089,482432.35632621765,-72.0240852788807,4.358729629913318
R_21_134,830341.266335086,482481.41251922253,-72.0240835342922,4.3591728284559
R_21_135,830341.266335085,482530.4687122277,-72.0240817895246,4.35961602699257
R_21_136,830341.2663350848,482579.52490523143,-72.0240800445779,4.36005922552331
R_21_137,830341.2663350868,482628.5810982369,-72.0240782994521,4.36050242404815
R_21_138,830341.2663350909,482677.6372912409,-72.0240765541472,4.36094562256706
R_21_139,830341.2663350841,482726.6934842458,-72.0240748086633,4.361388821080059
R_21_140,830341.2663350906,482775.74967725034,-72.0240730630002,4.361832019587138
R_21_141,830341.2663350876,482824.80587025493,-72.0240713171581,4.362275218088301
R_21_142,830341.2663350867,482873.86206325924,-72.0240695711369,4.362718416583539
R_21_143,830341.2663350871,482922.9182562638,-72.0240678249366,4.36316161507286
R_21_144,830341.2663350881,482971.97444926825,-72.0240660785572,4.36360481355626
R_21_145,830341.2663350906,483021.03064227273,-72.0240643319987,4.364048012033739
R_21_146,830341.266335082,483070.08683527756,-72.0240625852612,4.3644912105052995
R_21_147,830341.2663350892,483119.14302828145,-72.0240608383445,4.364934408970931
R_21_148,830341.2663350822,483168.1992212869,-72.0240590912488,4.365377607430649
R_21_149,830341.2663350906,483217.2554142915,-72.0240573439739,4.365820805884439
R_21_150,830341.2663350864,483266.31160729553,-72.02405559652,4.3662640043323
R_21_151,830341.266335085,483315.36780030007,-72.024053848887,4.36670720277424
R_21_152,830341.2663350832,483364.42399330507,-72.0240521010749,4.36715040121026
R_21_153,830341.2663350828,483413.4801863097,-72.0240503530837,4.36759359964035
R_21_154,830341.266335082,483462.5363793138,-72.0240486049134,4.368036798064509
R_21_155,830341.2663350836,483511.5925723179,-72.024046856564,4.36847999648274
R_21_156,830341.2663350864,483560.6487653227,-72.0240451080355,4.36892319489505
R_21_157,830341.2663350871,483609.7049583273,-72.0240433593279,4.369366393301431
R_21_158,830341.2663350904,483658.76115133177,-72.0240416104412,4.36980959170188
R_21_159,830341.2663350815,483707.81734433724,-72.0240398613755,4.370252790096411
R_21_160,830341.2663350863,483756.87353734166,-72.0240381121306,4.370695988485
R_21_161,830341.2663350902,483805.92973034614,-72.0240363627066,4.37113918686766
R_21_162,830341.2663350822,483854.9859233506,-72.0240346131036,4.371582385244389
R_21_163,830341.2663350876,483904.0421163544,-72.0240328633214,4.37202558361518
R_21_164,830341.2663350919,483953.09830935963,-72.0240311133601,4.37246878198005
R_21_165,830341.2663350841,484002.1545023638,-72.02402936321981,4.37291198033898
R_21_166,830341.2663350895,484051.2106953687,-72.0240276129003,4.373355178691981
R_21_167,830341.2663350825,484100.26688837266,-72.0240258624018,4.37379837703904
R_21_168,830341.2663350871,484149.3230813774,-72.0240241117241,4.374241575380171
R_21_169,830341.2663350905,484198.37927438266,-72.0240223608673,4.374684773715369
R_21_170,830341.2663350857,484247.43546738627,-72.0240206098315,4.375127972044619
R_21_171,830341.2663350881,484296.49166039197,-72.0240188586165,4.375571170367951
R_21_172,830341.266335092,484345.5478533961,-72.0240171072224,4.376014368685331
R_21_173,830341.2663350846,484394.6040464009,-72.0240153556493,4.37645756699678
R_21_174,830341.2663350869,484443.6602394048,-72.024013603897,4.376900765302279
R_21_175,830341.2663350906,484492.7164324095,-72.0240118519656,4.377343963601849
R_21_176,830341.2663350801,484541.77262541413,-72.0240100998552,4.37778716189548
R_21_177,830341.2663350822,484590.8288184188,-72.0240083475656,4.378230360183169
R_21_178,830341.2663350825,484639.88501142367,-72.0240065950969,4.37867355846492
R_21_179,830341.2663350825,484688.94120442745,-72.0240048424491,4.379116756740719
R_21_180,830341.2663350821,484737.99739743274,-72.0240030896222,4.37955995501059
R_21_181,830341.2663350813,484787.05359043716,-72.0240013366162,4.380003153274509
R_21_182,830341.2663350884,484836.109783442,-72.023999583431,4.38044635153249
R_21_183,830341.2663350853,484885.165976446,-72.0239978300668,4.38088954978452
R_21_184,830341.2663350813,484934.2221694506,-72.0239960765235,4.3813327480306095
R_21_185,830341.266335088,484983.27836245566,-72.023994322801,4.38177594627076
R_21_186,830341.2663350925,485032.3345554602,-72.0239925688994,4.382219144504958
R_21_187,830341.266335085,485081.39074846444,-72.0239908148188,4.38266234273321
R_21_188,830341.2663350867,485130.4469414694,-72.023989060559,4.38310554095552
R_21_189,830341.2663350871,485179.5031344729,-72.0239873061201,4.383548739171869
R_21_190,830341.2663350883,485228.5593274775,-72.0239855515021,4.38399193738228
R_21_191,830341.2663350857,485277.6155204829,-72.023983796705,4.384435135586751
R_21_192,830341.2663350818,485326.67171348707,-72.0239820417288,4.3848783337852595
R_21_193,830341.2663350881,485375.7279064912,-72.0239802865734,4.385321531977819
R_21_194,830341.2663350832,485424.78409949667,-72.023978531239,4.38576473016444
R_21_195,830341.2663350857,485473.8402925011,-72.0239767757254,4.386207928345102
R_21_196,830341.2663350884,485522.8964855055,-72.0239750200327,4.386651126519809
R_21_197,830341.2663350869,485571.9526785103,-72.0239732641609,4.38709432468857
R_21_198,830341.2663350852,485621.0088715143,-72.02397150811,4.38753752285137
R_21_199,830341.266335092,485670.0650645187,-72.0239697518799,4.38798072100822
R_21_200,830341.2663350858,485719.1212575235,-72.0239679954708,4.388423919159119
R_21_201,830341.2663350895,485768.1774505278,-72.0239662388825,4.38886711730406
R_21_202,830341.26633509,485817.23364353244,-72.0239644821151,4.3893103154430495
R_21_203,830341.266335089,485866.2898365368,-72.0239627251686,4.38975351357608
R_21_204,830341.2663350875,485915.34602954186,-72.023960968043,4.390196711703161
R_21_205,830341.2663350813,485964.40222254646,-72.0239592107383,4.39063990982428
R_21_206,830341.266335086,486013.45841555094,-72.0239574532544,4.391083107939439
R_21_207,830341.2663350874,486062.514608555,-72.0239556955914,4.39152630604864
R_21_208,830341.2663350853,486111.5708015603,-72.0239539377493,4.39196950415189
R_21_209,830341.2663350936,486160.62699456443,-72.023952179728,4.39241270224917
R_21_210,830341.2663350874,486209.6831875695,-72.0239504215277,4.3928559003405
R_21_211,830341.2663350889,486258.7393805736,-72.0239486631482,4.393299098425859
R_21_212,830341.2663350909,486307.7955735779,-72.0239469045896,4.39374229650526
R_21_213,830341.2663350864,486356.85176658235,-72.0239451458519,4.3941854945787
R_21_214,830341.2663350921,486405.9079595869,-72.023943386935,4.3946286926461795
R_21_215,830341.2663350843,486454.9641525918,-72.0239416278391,4.395071890707698
R_21_216,830341.2663350838,486504.0203455961,-72.023939868564,4.39551508876325
R_21_217,830341.2663350934,486553.076538601,-72.0239381091097,4.3959582868128395
R_21_218,830341.2663350867,486602.1327316052,-72.0239363494764,4.39640148485646
R_21_219,830341.2663350896,486651.18892461,-72.0239345896639,4.39684468289412
R_21_220,830341.2663350871,486700.2451176144,-72.0239328296723,4.39728788092581
R_21_221,830341.2663350833,486749.3013106192,-72.0239310695016,4.397731078951538
R_21_222,830341.2663350881,486798.3575036241,-72.0239293091517,4.398174276971301
R_21_223,830341.2663350885,486847.4136966286,-72.0239275486227,4.398617474985091
R_21_224,830341.2663350846,486896.469889633,-72.0239257879146,4.399060672992911
R_21_225,830341.2663350903,486945.52608263696,-72.0239240270273,4.39950387099476
R_21_226,830341.2663350916,486994.5822756423,-72.0239222659609,4.399947068990649
R_21_227,830341.2663350898,487043.63846864674,-72.0239205047154,4.400390266980561
R_21_228,830341.2663350848,487092.6946616508,-72.0239187432908,4.400833464964499
R_21_229,830341.266335088,487141.7508546553,-72.023916981687,4.40127666294247
R_21_230,830341.2663350864,487190.8070476599,-72.0239152199041,4.401719860914471
R_21_231,830341.2663350913,487239.86324066477,-72.023913457942,4.4021630588804985
R_21_232,830341.2663350815,487288.9194336688,-72.0239116958009,4.40260625684055
R_21_233,830341.2663350923,487337.97562667343,-72.0239099334805,4.40304945479463
R_21_234,830341.2663350855,487387.03181967855,-72.0239081709811,4.403492652742741
R_21_235,830341.2663350878,487436.08801268286,-72.0239064083025,4.403935850684869
R_21_236,830341.2663350852,487485.144205687,-72.0239046454448,4.40437904862102
R_21_237,830341.2663350899,487534.20039869164,-72.0239028824079,4.404822246551199
R_21_238,830341.2663350897,487583.25659169693,-72.0239011191919,4.4052654444754085
R_21_239,830341.2663350857,487632.31278470106,-72.0238993557968,4.40570864239363
R_21_240,830341.2663350889,487681.36897770583,-72.0238975922225,4.406151840305879
R_21_241,830341.2663350883,487730.4251707106,-72.0238958284691,4.406595038212151
R_21_242,830341.2663350811,487779.4813637151,-72.0238940645366,4.407038236112439
R_21_243,830341.2663350822,487828.53755671997,-72.0238923004249,4.40748143400675
R_21_244,830341.2663350906,487877.5937497245,-72.023890536134,4.40792463189508
R_21_245,830341.2663350822,487926.6499427281,-72.0238887716641,4.408367829777419
R_21_246,830341.2663350923,487975.706135733,-72.0238870070149,4.40881102765379
R_21_247,830341.2663350867,488024.7623287381,-72.0238852421867,4.40925422552418
R_21_248,830341.2663350867,488073.8185217424,-72.0238834771793,4.40969742338858
R_21_249,830341.2663350822,488122.8747147471,-72.0238817119928,4.410140621247001
R_21_250,830341.2663350832,488171.93090775114,-72.0238799466271,4.410583819099428
R_21_251,830341.2663350813,488220.98710075574,-72.0238781810823,4.411027016945881
R_21_252,830341.2663350845,488270.0432937608,-72.0238764153583,4.411470214786349
R_21_253,830341.2663350832,488319.0994867654,-72.0238746494552,4.41191341262083
R_21_254,830341.2663350855,488368.1556797697,-72.0238728833729,4.4123566104493195
R_21_255,830341.266335086,488417.21187277464,-72.0238711171115,4.41279980827183
R_21_256,830341.2663350902,488466.26806577825,-72.0238693506709,4.413243006088339
R_21_257,830341.2663350895,488515.32425878284,-72.0238675840512,4.4136862038988705
R_21_258,830341.2663350839,488564.380451788,-72.0238658172524,4.414129401703419
R_21_259,830341.2663350847,488613.4366447924,-72.0238640502744,4.41457259950197
R_21_260,830341.2663350916,488662.4928377967,-72.0238622831172,4.41501579729453
R_21_261,830341.2663350907,488711.54903080215,-72.02386051578091,4.41545899508111
R_21_262,830341.2663350861,488760.60522380646,-72.0238587482655,4.415902192861691
R_21_263,830341.2663350862,488809.6614168099,-72.0238569805709,4.416345390636269
R_21_264,830341.2663350923,488858.717609815,-72.0238552126971,4.41678858840487
R_21_265,830341.2663350916,488907.77380282,-72.0238534446442,4.417231786167479
R_21_266,830341.2663350855,488956.8299958246,-72.0238516764122,4.4176749839240905
R_21_267,830341.2663350868,489005.8861888284,-72.023849908001,4.4181181816747
R_21_268,830341.2663350909,489054.9423818338,-72.0238481394106,4.418561379419329
R_21_269,830341.2663350909,489103.99857483763,-72.0238463706411,4.419004577157951
R_21_270,830341.2663350825,489153.05476784206,-72.0238446016925,4.41944777489058
R_21_271,830341.2663350925,489202.11096084735,-72.0238428325646,4.41989097261722
R_21_272,830341.2663350841,489251.1671538521,-72.0238410632577,4.42033417033786
R_21_273,830341.2663350923,489300.2233468558,-72.0238392937715,4.42077736805249
R_21_274,830341.2663350834,489349.279539861,-72.0238375241063,4.421220565761139
R_21_275,830341.2663350899,489398.3357328655,-72.0238357542618,4.421663763463781
R_21_276,830341.2663350903,489447.3919258695,-72.0238339842382,4.422106961160419
R_21_277,830341.2663350849,489496.4481188739,-72.0238322140355,4.42255015885106
R_21_278,830341.2663350832,489545.5043118792,-72.0238304436536,4.42299335653571
R_21_279,830341.266335085,489594.5605048837,-72.0238286730925,4.423436554214349
R_21_280,830341.266335092,489643.6166978885,-72.0238269023522,4.42387975188699
R_21_281,830341.2663350818,489692.6728908921,-72.0238251314329,4.424322949553618
R_21_282,830341.2663350874,489741.7290838975,-72.0238233603343,4.424766147214259
R_21_283,830341.2663350869,489790.78527690197,-72.0238215890566,4.42520934486889
R_21_284,830341.2663350884,489839.84146990604,-72.0238198175997,4.42565254251751
R_21_285,830341.2663350862,489888.8976629115,-72.0238180459637,4.426095740160141
R_21_286,830341.2663350846,489937.9538559155,-72.0238162741485,4.426538937796752
R_21_287,830341.2663350904,489987.0100489201,-72.0238145021541,4.42698213542736
R_21_288,830341.2663350867,490036.06624192424,-72.0238127299806,4.42742533305196
R_21_289,830341.2663350877,490085.12243492954,-72.0238109576279,4.427868530670561
R_21_290,830341.2663350818,490134.17862793413,-72.0238091850961,4.428311728283151
R_21_291,830341.2663350916,490183.23482093774,-72.023807412385,4.42875492588972
R_21_292,830341.2663350818,490232.2910139422,-72.0238056394949,4.42919812349029
R_21_293,830341.2663350878,490281.3472069478,-72.0238038664255,4.42964132108486
R_21_294,830341.2663350853,490330.4033999514,-72.023802093177,4.4300845186734
R_21_295,830341.266335087,490379.45959295705,-72.0238003197493,4.430527716255951
R_22_0,830635.8941605776,475907.8826566119,-72.0216641514717,4.29977379239165
R_22_1,830635.8941605829,475956.93884961656,-72.0216624291688,4.300216990641939
R_22_2,830635.8941605788,476005.99504262174,-72.0216607066868,4.3006601888864
R_22_3,830635.8941605783,476055.0512356258,-72.0216589840256,4.30110338712501
R_22_4,830635.894160581,476104.1074286308,-72.0216572611852,4.30154658535779
R_22_5,830635.8941605745,476153.1636216355,-72.0216555381657,4.301989783584731
R_22_6,830635.8941605838,476202.21981464006,-72.0216538149669,4.30243298180583
R_22_7,830635.8941605822,476251.2760076435,-72.021652091589,4.302876180021079
R_22_8,830635.8941605838,476300.33220064914,-72.0216503680319,4.303319378230509
R_22_9,830635.8941605773,476349.38839365274,-72.0216486442957,4.303762576434079
R_22_10,830635.8941605836,476398.4445866578,-72.0216469203802,4.3042057746318205
R_22_11,830635.8941605814,476447.50077966263,-72.0216451962856,4.30464897282372
R_22_12,830635.8941605823,476496.55697266705,-72.0216434720118,4.305092171009769
R_22_13,830635.8941605847,476545.6131656718,-72.0216417475588,4.30553536918998
R_22_14,830635.8941605785,476594.66935867566,-72.0216400229267,4.305978567364339
R_22_15,830635.894160585,476643.72555168025,-72.0216382981153,4.30642176553286
R_22_16,830635.8941605841,476692.78174468526,-72.0216365731248,4.306864963695539
R_22_17,830635.8941605845,476741.83793768997,-72.0216348479551,4.3073081618523705
R_22_18,830635.894160575,476790.8941306941,-72.0216331226063,4.30775136000335
R_22_19,830635.8941605805,476839.9503236989,-72.0216313970782,4.30819455814849
R_22_20,830635.8941605857,476889.0065167035,-72.0216296713709,4.30863775628778
R_22_21,830635.894160582,476938.0627097081,-72.0216279454845,4.30908095442122
R_22_22,830635.8941605806,476987.11890271225,-72.0216262194189,4.30952415254881
R_22_23,830635.8941605801,477036.17509571655,-72.0216244931741,4.30996735067055
R_22_24,830635.8941605834,477085.231288722,-72.0216227667501,4.310410548786451
R_22_25,830635.8941605857,477134.28748172626,-72.0216210401469,4.31085374689649
R_22_26,830635.8941605806,477183.34367473057,-72.0216193133646,4.31129694500068
R_22_27,830635.8941605872,477232.39986773516,-72.021617586403,4.311740143099021
R_22_28,830635.8941605831,477281.45606074,-72.0216158592623,4.31218334119151
R_22_29,830635.8941605809,477330.5122537439,-72.0216141319424,4.31262653927814
R_22_30,830635.8941605808,477379.56844674837,-72.0216124044433,4.31306973735892
R_22_31,830635.8941605825,477428.6246397532,-72.021610676765,4.31351293543385
R_22_32,830635.894160583,477477.6808327575,-72.0216089489075,4.313956133502919
R_22_33,830635.8941605852,477526.73702576256,-72.0216072208708,4.314399331566141
R_22_34,830635.8941605793,477575.79321876686,-72.021605492655,4.3148425296235
R_22_35,830635.894160585,477624.84941177216,-72.0216037642599,4.315285727675011
R_22_36,830635.8941605792,477673.90560477664,-72.0216020356857,4.31572892572066
R_22_37,830635.8941605865,477722.96179778036,-72.0216003069322,4.31617212376044
R_22_38,830635.8941605838,477772.01799078565,-72.0215985779996,4.31661532179438
R_22_39,830635.8941605825,477821.07418379,-72.0215968488878,4.31705851982245
R_22_40,830635.8941605797,477870.13037679397,-72.0215951195968,4.317501717844659
R_22_41,830635.8941605797,477919.18656979926,-72.0215933901266,4.317944915861019
